path,Text
/data2404/zhangchi/dataset/fundus/1000images/4.Rhegmatogenous RD/1ffa935f-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/4.Rhegmatogenous RD/1ffa936f-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/4.Rhegmatogenous RD/1ffa9373-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/4.Rhegmatogenous RD/1ffa9364-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/4.Rhegmatogenous RD/1ffa933f-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/4.Rhegmatogenous RD/1ffa9343-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/4.Rhegmatogenous RD/1ffa9354-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/4.Rhegmatogenous RD/1ffa9360-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/4.Rhegmatogenous RD/1ffa9359-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/4.Rhegmatogenous RD/1ffa9350-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/4.Rhegmatogenous RD/1ffa9347-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/4.Rhegmatogenous RD/1ffa9369-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/4.Rhegmatogenous RD/1ffa935b-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/4.Rhegmatogenous RD/1ffa934e-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/4.Rhegmatogenous RD/1ffa936b-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/4.Rhegmatogenous RD/1ffa9351-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/4.Rhegmatogenous RD/1ffa9346-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/4.Rhegmatogenous RD/1ffa9368-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/4.Rhegmatogenous RD/1ffa9361-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/4.Rhegmatogenous RD/1ffa9376-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/4.Rhegmatogenous RD/1ffa9358-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/4.Rhegmatogenous RD/1ffa936c-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/4.Rhegmatogenous RD/1ffa935c-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/4.Rhegmatogenous RD/1ffa934d-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/4.Rhegmatogenous RD/1ffa9342-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/4.Rhegmatogenous RD/1ffa9355-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/4.Rhegmatogenous RD/1ffa9372-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/4.Rhegmatogenous RD/1ffa9365-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/4.Rhegmatogenous RD/1ffa936a-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/4.Rhegmatogenous RD/1ffa935a-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/4.Rhegmatogenous RD/1ffa934f-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/4.Rhegmatogenous RD/1ffa9353-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/4.Rhegmatogenous RD/1ffa9344-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/4.Rhegmatogenous RD/1ffa9363-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/4.Rhegmatogenous RD/1ffa9374-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/4.Rhegmatogenous RD/1ffa9340-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/4.Rhegmatogenous RD/1ffa9357-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/4.Rhegmatogenous RD/1ffa9370-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/4.Rhegmatogenous RD/1ffa9367-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/4.Rhegmatogenous RD/1ffa9349-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/4.Rhegmatogenous RD/1ffa933e-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/4.Rhegmatogenous RD/1ffa936e-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/4.Rhegmatogenous RD/1ffa934b-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/4.Rhegmatogenous RD/1ffa935e-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/4.Rhegmatogenous RD/1ffa9371-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/4.Rhegmatogenous RD/1ffa9366-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/4.Rhegmatogenous RD/1ffa9348-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/4.Rhegmatogenous RD/1ffa9341-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/4.Rhegmatogenous RD/1ffa9356-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/4.Rhegmatogenous RD/1ffa934c-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/4.Rhegmatogenous RD/1ffa935d-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/4.Rhegmatogenous RD/1ffa936d-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/4.Rhegmatogenous RD/1ffa9362-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/4.Rhegmatogenous RD/1ffa9375-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/4.Rhegmatogenous RD/1ffa9352-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/4.Rhegmatogenous RD/1ffa9345-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/10.1.Optic atrophy/202efd28-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/10.1.Optic atrophy/202efd2c-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/10.1.Optic atrophy/202efd25-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/10.1.Optic atrophy/202efd24-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/10.1.Optic atrophy/202efd29-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/10.1.Optic atrophy/202efd2b-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/10.1.Optic atrophy/202efd26-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/10.1.Optic atrophy/202efd2d-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/10.1.Optic atrophy/202efd2a-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/10.1.Optic atrophy/202efd23-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/10.1.Optic atrophy/202efd27-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/10.1.Optic atrophy/202efd2e-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/8.MH/1ffa92d2-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/8.MH/1ffa92cc-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/8.MH/1ffa92d6-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/8.MH/1ffa92e1-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/8.MH/1ffa92dd-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/8.MH/1ffa92d7-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/8.MH/1ffa92e0-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/8.MH/1ffa92de-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/8.MH/1ffa92da-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/8.MH/1ffa92d3-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/8.MH/1ffa92cf-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/8.MH/1ffa92d5-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/8.MH/1ffa92e2-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/8.MH/1ffa92d1-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/8.MH/1ffa92d8-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/8.MH/1ffa92cd-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/8.MH/1ffa92dc-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/8.MH/1ffa92d9-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/8.MH/1ffa92ce-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/8.MH/1ffa92d0-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/8.MH/1ffa92db-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/8.MH/1ffa92df-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/8.MH/1ffa92d4-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/12.Disc swelling and elevation/1ffa95ad-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/12.Disc swelling and elevation/1ffa95a6-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/12.Disc swelling and elevation/1ffa95aa-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/12.Disc swelling and elevation/1ffa95ae-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/12.Disc swelling and elevation/1ffa95a7-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/12.Disc swelling and elevation/1ffa95ac-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/12.Disc swelling and elevation/1ffa95a8-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/12.Disc swelling and elevation/1ffa95a5-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/12.Disc swelling and elevation/1ffa95a4-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/12.Disc swelling and elevation/1ffa95af-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/12.Disc swelling and elevation/1ffa95ab-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/12.Disc swelling and elevation/1ffa95a9-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/12.Disc swelling and elevation/1ffa95b0-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/6.Maculopathy/1ffa952a-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/6.Maculopathy/1ffa953f-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/6.Maculopathy/1ffa9554-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/6.Maculopathy/1ffa9543-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/6.Maculopathy/1ffa951a-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/6.Maculopathy/1ffa9513-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/6.Maculopathy/1ffa954a-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/6.Maculopathy/1ffa9523-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/6.Maculopathy/1ffa9534-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/6.Maculopathy/1ffa9517-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/6.Maculopathy/1ffa954e-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/6.Maculopathy/1ffa9539-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/6.Maculopathy/1ffa9530-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/6.Maculopathy/1ffa9527-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/6.Maculopathy/1ffa953b-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/6.Maculopathy/1ffa952e-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/6.Maculopathy/1ffa9559-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/6.Maculopathy/1ffa9547-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/6.Maculopathy/1ffa9550-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/6.Maculopathy/1ffa951e-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/6.Maculopathy/1ffa9531-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/6.Maculopathy/1ffa9526-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/6.Maculopathy/1ffa9516-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/6.Maculopathy/1ffa954d-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/6.Maculopathy/1ffa9538-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/6.Maculopathy/1ffa9546-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/6.Maculopathy/1ffa9551-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/6.Maculopathy/1ffa951d-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/6.Maculopathy/1ffa953c-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/6.Maculopathy/1ffa952d-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/6.Maculopathy/1ffa9558-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/6.Maculopathy/1ffa9555-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/6.Maculopathy/1ffa9542-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/6.Maculopathy/1ffa9522-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/6.Maculopathy/1ffa9535-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/6.Maculopathy/1ffa9512-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/6.Maculopathy/1ffa9544-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/6.Maculopathy/1ffa9553-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/6.Maculopathy/1ffa951f-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/6.Maculopathy/1ffa953a-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/6.Maculopathy/1ffa952f-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/6.Maculopathy/1ffa9533-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/6.Maculopathy/1ffa9524-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/6.Maculopathy/1ffa9514-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/6.Maculopathy/1ffa954f-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/6.Maculopathy/1ffa9520-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/6.Maculopathy/1ffa9537-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/6.Maculopathy/1ffa9519-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/6.Maculopathy/1ffa9510-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/6.Maculopathy/1ffa9529-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/6.Maculopathy/1ffa954b-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/6.Maculopathy/1ffa9557-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/6.Maculopathy/1ffa9540-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/6.Maculopathy/1ffa951b-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/6.Maculopathy/1ffa952b-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/6.Maculopathy/1ffa9549-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/6.Maculopathy/1ffa953e-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/6.Maculopathy/1ffa9511-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/6.Maculopathy/1ffa9528-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/6.Maculopathy/1ffa954c-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/6.Maculopathy/1ffa9521-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/6.Maculopathy/1ffa9536-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/6.Maculopathy/1ffa9518-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/6.Maculopathy/1ffa952c-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/6.Maculopathy/1ffa9548-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/6.Maculopathy/1ffa953d-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/6.Maculopathy/1ffa9556-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/6.Maculopathy/1ffa9541-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/6.Maculopathy/1ffa951c-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/6.Maculopathy/1ffa9545-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/6.Maculopathy/1ffa9552-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/6.Maculopathy/1ffa9515-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/6.Maculopathy/1ffa9532-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/6.Maculopathy/1ffa9525-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/19.Fundus neoplasm/1ffa95ed-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/19.Fundus neoplasm/1ffa95ee-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/19.Fundus neoplasm/1ffa95ea-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/19.Fundus neoplasm/1ffa95ec-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/19.Fundus neoplasm/1ffa95f0-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/19.Fundus neoplasm/1ffa95e9-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/19.Fundus neoplasm/1ffa95eb-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/19.Fundus neoplasm/1ffa95ef-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/24.Chorioretinal atrophy-coloboma/1ffa966a-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/24.Chorioretinal atrophy-coloboma/1ffa9663-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/24.Chorioretinal atrophy-coloboma/1ffa9667-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/24.Chorioretinal atrophy-coloboma/1ffa965e-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/24.Chorioretinal atrophy-coloboma/1ffa9666-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/24.Chorioretinal atrophy-coloboma/1ffa965d-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/24.Chorioretinal atrophy-coloboma/1ffa9662-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/24.Chorioretinal atrophy-coloboma/1ffa965f-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/24.Chorioretinal atrophy-coloboma/1ffa9664-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/24.Chorioretinal atrophy-coloboma/1ffa9660-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/24.Chorioretinal atrophy-coloboma/1ffa9669-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/24.Chorioretinal atrophy-coloboma/1ffa966b-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/24.Chorioretinal atrophy-coloboma/1ffa9668-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
